GEOID,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,area_km2,GEOIDFQ,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,acs_name,total_population,median_household_income,below_poverty_count,poverty_universe,poverty_rate,city,centroid_lon,centroid_lat,lst_c,air_temp_c,rh_pct,hi_c,hi_minus_lst,has_heat_data,has_alphaearth_embedding,has_pc_scores
32003005440,32,003,005440,54.40,Census Tract 54.40,4.596390279450239,1400000US32003005440,G5020,S,4596418,0,+36.0713685,-114.9972718,Census Tract 54.40; Clark County; Nevada,5839,76348.0,336,5839,0.0575441000171262,las_vegas,-115.00589220361846,36.077021565268446,,,,,,False,False,False
32003005362,32,003,005362,53.62,Census Tract 53.62,2.91741139218619,1400000US32003005362,G5020,S,2917343,0,+35.9908206,-114.9727435,Census Tract 53.62; Clark County; Nevada,3390,148750.0,243,3316,0.0732810615199035,las_vegas,-114.97274347754205,35.990820618048,,,,,,False,False,False
32003005860,32,003,005860,58.60,Census Tract 58.60,4.715125355888655,1400000US32003005860,G5020,S,4716138,0,+36.0720403,-115.2888883,Census Tract 58.60; Clark County; Nevada,11307,91935.0,792,11307,0.0700451048023348,las_vegas,-115.2888882994819,36.07204031968449,,,,,,False,False,False
32003005112,32,003,005112,51.12,Census Tract 51.12,12.284518904279802,1400000US32003005112,G5020,S,12284629,0,+36.0487198,-115.0120595,Census Tract 51.12; Clark County; Nevada,3317,100909.0,544,3317,0.1640036177268616,las_vegas,-115.01205945985899,36.04871977984842,,,,,,False,False,False
32003005876,32,003,005876,58.76,Census Tract 58.76,1001.6103389517095,1400000US32003005876,G5020,S,1002003980,0,+35.8721842,-115.5831349,Census Tract 58.76; Clark County; Nevada,1968,48641.0,94,1968,0.0477642276422764,las_vegas,-115.58312446488992,35.87217468303222,,,,,,False,False,False
32003003661,32,003,003661,36.61,Census Tract 36.61,1.341828183617697,1400000US32003003661,G5020,S,1341982,0,+36.2801571,-115.1440112,Census Tract 36.61; Clark County; Nevada,4524,75674.0,444,4445,0.0998875140607424,las_vegas,-115.14401119246342,36.28015708199923,,,,,,False,False,False
32003005720,32,003,005720,57.20,Census Tract 57.20,39.932123773326545,1400000US32003005720,G5020,S,39937091,0,+35.9337008,-115.1647188,Census Tract 57.20; Clark County; Nevada,4321,113517.0,310,4321,0.0717426521638509,las_vegas,-115.16471846789155,35.93370098907029,,,,,,False,False,False
32003007802,32,003,007802,78.02,Census Tract 78.02,136.22509900359034,1400000US32003007802,G5020,S,136220775,0,+36.2577207,-114.9556442,Census Tract 78.02; Clark County; Nevada,486,,0,4,0.0,las_vegas,-114.95564263927362,36.25772109952947,,,,,,False,False,False
32003005361,32,003,005361,53.61,Census Tract 53.61,1.6739809151372023,1400000US32003005361,G5020,S,1673959,0,+35.9989418,-114.9836943,Census Tract 53.61; Clark County; Nevada,4354,118385.0,224,4287,0.0522509913692558,las_vegas,-114.98369433704524,35.99894176030987,,,,,,False,False,False
32003003267,32,003,003267,32.67,Census Tract 32.67,8.495241312322284,1400000US32003003267,G5020,S,8497223,0,+36.2661349,-115.3108309,Census Tract 32.67; Clark County; Nevada,4526,181964.0,138,4468,0.0308863025962399,las_vegas,-115.3108308506726,36.2661348333269,,,,,,False,False,False
32003005110,32,003,005110,51.10,Census Tract 51.10,3.1943755677621573,1400000US32003005110,G5020,S,3194538,0,+36.0755261,-115.0642325,Census Tract 51.10; Clark County; Nevada,2741,80883.0,204,2741,0.0744253921926304,las_vegas,-115.06423250737983,36.07552611883312,,,,,,False,False,False
32003005858,32,003,005858,58.58,Census Tract 58.58,118.40756282492691,1400000US32003005858,G5020,S,118439756,0,+36.0860928,-115.3743573,Census Tract 58.58; Clark County; Nevada,12601,129492.0,1024,12576,0.0814249363867684,las_vegas,-115.37435636041272,36.086092315572145,,,,,,False,False,False
32003005866,32,003,005866,58.66,Census Tract 58.66,4.971363628031077,1400000US32003005866,G5020,S,4972197,0,+36.0153317,-115.2227141,Census Tract 58.66; Clark County; Nevada,7807,129340.0,52,7778,0.0066855232707636,las_vegas,-115.22271404372792,36.015331760353455,,,,,,False,False,False
32003002901,32,003,002901,29.01,Census Tract 29.01,1.2435194628755206,1400000US32003002901,G5020,S,1243733,0,+36.0379681,-115.2273682,Census Tract 29.01; Clark County; Nevada,5450,127917.0,617,5450,0.1132110091743119,las_vegas,-115.22736820874846,36.03796813084622,,,,,,False,False,False
32003005865,32,003,005865,58.65,Census Tract 58.65,2.6173939008599607,1400000US32003005865,G5020,S,2617822,0,+36.0060067,-115.2166783,Census Tract 58.65; Clark County; Nevada,6759,105324.0,1605,6759,0.2374611628939192,las_vegas,-115.21667832160028,36.006006701253774,,,,,,False,False,False
32003003649,32,003,003649,36.49,Census Tract 36.49,20.731925828948146,1400000US32003003649,G5020,S,20620797,112001,+36.2722875,-115.0436591,Census Tract 36.49; Clark County; Nevada,2732,106050.0,28,2724,0.0102790014684287,las_vegas,-115.04772905415662,36.27146557274001,,,,,,False,False,False
32003005364,32,003,005364,53.64,Census Tract 53.64,2.6975559649864107,1400000US32003005364,G5020,S,2697679,0,+36.0377928,-115.0583308,Census Tract 53.64; Clark County; Nevada,6683,86555.0,235,6683,0.035163848571001,las_vegas,-115.05833076686527,36.037792731539334,,,,,,False,False,False
32003005717,32,003,005717,57.17,Census Tract 57.17,3.4881432858259895,1400000US32003005717,G5020,S,3488474,0,+35.9510800,-115.1250983,Census Tract 57.17; Clark County; Nevada,6760,89593.0,757,6760,0.11198224852071,las_vegas,-115.12509826458444,35.95107996976029,,,,,,False,False,False
32003001615,32,003,001615,16.15,Census Tract 16.15,0.7965192879429244,1400000US32003001615,G5020,S,796568,0,+36.1412048,-115.0715604,Census Tract 16.15; Clark County; Nevada,4478,39720.0,1330,4447,0.2990780301326737,las_vegas,-115.07156039231606,36.14120476513667,,,,,,False,False,False
32003005114,32,003,005114,51.14,Census Tract 51.14,1.9291404354460697,1400000US32003005114,G5020,S,1929194,0,+36.0781940,-115.0345165,Census Tract 51.14; Clark County; Nevada,4923,63728.0,870,4906,0.1773338768854463,las_vegas,-115.03451650757972,36.078193980365455,,,,,,False,False,False
32003002998,32,003,002998,29.98,Census Tract 29.98,1.2998643203501508,1400000US32003002998,G5020,S,1300128,0,+36.1329956,-115.2699592,Census Tract 29.98; Clark County; Nevada,4149,72108.0,224,4141,0.0540932141994687,las_vegas,-115.26995915605649,36.13299557121714,,,,,,False,False,False
32003002849,32,003,002849,28.49,Census Tract 28.49,0.6568096818571713,1400000US32003002849,G5020,S,656892,0,+36.0209592,-115.1678712,Census Tract 28.49; Clark County; Nevada,3288,66285.0,344,3288,0.1046228710462287,las_vegas,-115.16787115517913,36.02095920567145,,,,,,False,False,False
32003005867,32,003,005867,58.67,Census Tract 58.67,1.2664911745922272,1400000US32003005867,G5020,S,1266729,0,+35.9877566,-115.2524450,Census Tract 58.67; Clark County; Nevada,5803,112947.0,239,5766,0.0414498785986819,las_vegas,-115.25244493117779,35.98775657705495,,,,,,False,False,False
32003005857,32,003,005857,58.57,Census Tract 58.57,2.070140966783304,1400000US32003005857,G5020,S,2070583,0,+36.0261420,-115.2870840,Census Tract 58.57; Clark County; Nevada,6935,96781.0,1460,6935,0.2105263157894736,las_vegas,-115.28708399342332,36.02614197682179,,,,,,False,False,False
32003005874,32,003,005874,58.74,Census Tract 58.74,1.252895885364751,1400000US32003005874,G5020,S,1253180,0,+36.1262921,-115.3065253,Census Tract 58.74; Clark County; Nevada,4691,84583.0,928,4691,0.1978256235344276,las_vegas,-115.30652526601872,36.126292063829446,,,,,,False,False,False
32003007900,32,003,007900,79,Census Tract 79,1.417756433205906,1400000US32003007900,G5020,S,1417921,0,+36.1623747,-115.1440194,Census Tract 79; Clark County; Nevada,3462,51042.0,576,3462,0.1663778162911612,las_vegas,-115.14401932633649,36.16237473081991,,,,,,False,False,False
32003002850,32,003,002850,28.50,Census Tract 28.50,1.296726535009889,1400000US32003002850,G5020,S,1296888,0,+36.0180110,-115.1612551,Census Tract 28.50; Clark County; Nevada,3506,86321.0,306,3496,0.0875286041189931,las_vegas,-115.16125509499253,36.01801100708739,,,,,,False,False,False
32003002997,32,003,002997,29.97,Census Tract 29.97,1.3087906560675993,1400000US32003002997,G5020,S,1309057,0,+36.1402577,-115.2699687,Census Tract 29.97; Clark County; Nevada,4056,56278.0,947,4056,0.2334812623274161,las_vegas,-115.26996866992785,36.14025774679167,,,,,,False,False,False
32003005363,32,003,005363,53.63,Census Tract 53.63,0.9854439280439543,1400000US32003005363,G5020,S,985472,0,+36.0334400,-115.0403626,Census Tract 53.63; Clark County; Nevada,2363,65686.0,305,2363,0.1290732120186204,las_vegas,-115.04036261530736,36.03344001987472,,,,,,False,False,False
32003005862,32,003,005862,58.62,Census Tract 58.62,1.980377543579534,1400000US32003005862,G5020,S,1980655,0,+35.9834210,-115.1845953,Census Tract 58.62; Clark County; Nevada,6918,77667.0,441,6918,0.0637467476149176,las_vegas,-115.18459528298352,35.98342097723127,,,,,,False,False,False
32003005441,32,003,005441,54.41,Census Tract 54.41,6.652727092579666,1400000US32003005441,G5020,S,6652575,0,+36.0819503,-114.9700417,Census Tract 54.41; Clark County; Nevada,7198,120000.0,483,7198,0.0671019727702139,las_vegas,-114.97004155689463,36.08195030485535,,,,,,False,False,False
32003002851,32,003,002851,28.51,Census Tract 28.51,1.5524240225433863,1400000US32003002851,G5020,S,1552589,0,+35.9953493,-115.1397551,Census Tract 28.51; Clark County; Nevada,7093,87933.0,789,7061,0.1117405466647783,las_vegas,-115.13975512120886,35.99534934127616,,,,,,False,False,False
32003002853,32,003,002853,28.53,Census Tract 28.53,1.177613203987991,1400000US32003002853,G5020,S,1177747,0,+35.9868977,-115.1497278,Census Tract 28.53; Clark County; Nevada,3218,84375.0,90,3218,0.0279676817899316,las_vegas,-115.14972783168133,35.98689769197039,,,,,,False,False,False
32003003666,32,003,003666,36.66,Census Tract 36.66,1.5875760916119206,1400000US32003003666,G5020,S,1587813,0,+36.2703000,-115.1930793,Census Tract 36.66; Clark County; Nevada,4337,87446.0,69,4337,0.0159096149412035,las_vegas,-115.19307925688503,36.2703000461202,,,,,,False,False,False
32003005861,32,003,005861,58.61,Census Tract 58.61,0.3466585519573088,1400000US32003005861,G5020,S,346708,0,+35.9872479,-115.1870575,Census Tract 58.61; Clark County; Nevada,1713,140531.0,28,1705,0.0164222873900293,las_vegas,-115.18705753273905,35.98724785372673,,,,,,False,False,False
32003002902,32,003,002902,29.02,Census Tract 29.02,2.4857017140159794,1400000US32003002902,G5020,S,2486142,0,+36.0313505,-115.2356068,Census Tract 29.02; Clark County; Nevada,4941,103375.0,279,4748,0.0587615838247683,las_vegas,-115.23560681526776,36.03135046788692,,,,,,False,False,False
32003005113,32,003,005113,51.13,Census Tract 51.13,4.139740895818828,1400000US32003005113,G5020,S,4139876,0,+36.0644485,-115.0411659,Census Tract 51.13; Clark County; Nevada,3296,73165.0,230,3074,0.0748210800260247,las_vegas,-115.04116587532188,36.064448526977365,,,,,,False,False,False
32003006001,32,003,006001,60.01,Census Tract 60.01,9.455576767016046,1400000US32003006001,G5020,S,9456126,0,+36.2510764,-115.0691184,Census Tract 60.01; Clark County; Nevada,9608,49896.0,1886,8626,0.2186413169487595,las_vegas,-115.06911826756199,36.251076454506915,,,,,,False,False,False
32003002404,32,003,002404,24.04,Census Tract 24.04,0.6829485037917723,1400000US32003002404,G5020,S,683025,0,+36.1259591,-115.1416250,Census Tract 24.04; Clark County; Nevada,5078,29696.0,1772,5055,0.3505440158259149,las_vegas,-115.14162497798033,36.1259591092948,,,,,,False,False,False
32003004914,32,003,004914,49.14,Census Tract 49.14,1.3405934094089782,1400000US32003004914,G5020,S,1340654,0,+36.1778082,-115.0530951,Census Tract 49.14; Clark County; Nevada,2530,70870.0,421,2530,0.1664031620553359,las_vegas,-115.05309509312752,36.17780822579254,,,,,,False,False,False
32003005502,32,003,005502,55.02,Census Tract 55.02,39.44835184645643,1400000US32003005502,G5020,S,39441904,0,+35.9588901,-114.8075660,Census Tract 55.02; Clark County; Nevada,4459,102813.0,252,4459,0.0565149136577708,las_vegas,-114.8075657652707,35.95889000398854,,,,,,False,False,False
32003005613,32,003,005613,56.13,Census Tract 56.13,2427.773626830878,1400000US32003005613,G5020,S,2136510227,290469720,+36.3640977,-114.6058235,Census Tract 56.13; Clark County; Nevada,3837,90357.0,218,3837,0.0568152202241334,las_vegas,-114.62235272275905,36.33313651688524,,,,,,False,False,False
32003005721,32,003,005721,57.21,Census Tract 57.21,2.985185316364063,1400000US32003005721,G5020,S,2985430,0,+35.9492240,-115.1066169,Census Tract 57.21; Clark County; Nevada,3175,118839.0,239,3175,0.0752755905511811,las_vegas,-115.10661689333959,35.94922400365082,,,,,,False,False,False
32003005365,32,003,005365,53.65,Census Tract 53.65,6.774158296749677,1400000US32003005365,G5020,S,6774325,0,+36.0100152,-115.0312543,Census Tract 53.65; Clark County; Nevada,4191,153352.0,152,4135,0.0367593712212817,las_vegas,-115.03125426273834,36.010015207275664,,,,,,False,False,False
32003005869,32,003,005869,58.69,Census Tract 58.69,0.6653457920826504,1400000US32003005869,G5020,S,665497,0,+36.0665003,-115.3022801,Census Tract 58.69; Clark County; Nevada,3571,94239.0,359,3556,0.1009561304836895,las_vegas,-115.30228013326362,36.06650032870833,,,,,,False,False,False
32003003268,32,003,003268,32.68,Census Tract 32.68,4.958265734634655,1400000US32003003268,G5020,S,4959343,0,+36.2621293,-115.2889541,Census Tract 32.68; Clark County; Nevada,4071,150522.0,214,4071,0.0525669368705477,las_vegas,-115.28895409060722,36.2621292940712,,,,,,False,False,False
32003003656,32,003,003656,36.56,Census Tract 36.56,2.0524963120527144,1400000US32003003656,G5020,S,2052700,0,+36.2823926,-115.1251372,Census Tract 36.56; Clark County; Nevada,4447,78824.0,135,4430,0.0304740406320541,las_vegas,-115.1251371876441,36.28239256201454,,,,,,False,False,False
32003005102,32,003,005102,51.02,Census Tract 51.02,1.9265899352303606,1400000US32003005102,G5020,S,1926727,0,+36.0611204,-115.0899456,Census Tract 51.02; Clark County; Nevada,5193,80888.0,553,5160,0.1071705426356589,las_vegas,-115.0899456115773,36.061120359439116,,,,,,False,False,False
32003005103,32,003,005103,51.03,Census Tract 51.03,1.99133791255752,1400000US32003005103,G5020,S,1991459,0,+36.0633292,-115.0768259,Census Tract 51.03; Clark County; Nevada,5306,78992.0,270,5282,0.0511170011359333,las_vegas,-115.07682590775596,36.06332923425981,,,,,,False,False,False
32003003318,32,003,003318,33.18,Census Tract 33.18,2.251421715913596,1400000US32003003318,G5020,S,2251894,0,+36.3000770,-115.2755281,Census Tract 33.18; Clark County; Nevada,6278,97360.0,454,6241,0.0727447524435186,las_vegas,-115.27552812014885,36.300077047818974,,,,,,False,False,False
32003003308,32,003,003308,33.08,Census Tract 33.08,2.389674461689392,1400000US32003003308,G5020,S,2390105,0,+36.2691264,-115.2336141,Census Tract 33.08; Clark County; Nevada,2874,120000.0,77,2854,0.0269796776454099,las_vegas,-115.2336140853237,36.26912640054739,,,,,,False,False,False
32003003427,32,003,003427,34.27,Census Tract 34.27,1.2019740615183805,1400000US32003003427,G5020,S,1202169,0,+36.2093426,-115.2112784,Census Tract 34.27; Clark County; Nevada,4255,50063.0,1006,4255,0.236427732079906,las_vegas,-115.21127840596455,36.209342574845614,,,,,,False,False,False
32003003426,32,003,003426,34.26,Census Tract 34.26,1.2477921615621146,1400000US32003003426,G5020,S,1248000,0,+36.2099607,-115.2202394,Census Tract 34.26; Clark County; Nevada,2748,59271.0,264,2748,0.0960698689956331,las_vegas,-115.22023941602562,36.20996071867765,,,,,,False,False,False
32003000301,32,003,000301,3.01,Census Tract 3.01,3.6566043028309423,1400000US32003000301,G5020,S,3657040,0,+36.1777598,-115.1511921,Census Tract 3.01; Clark County; Nevada,2958,29250.0,1183,2940,0.4023809523809524,las_vegas,-115.15119212619288,36.177759795984066,,,,,,False,False,False
32003005702,32,003,005702,57.02,Census Tract 57.02,21.387230399796614,1400000US32003005702,G5020,S,18818385,2560814,+35.1433175,-114.5984925,Census Tract 57.02; Clark County; Nevada,3311,38432.0,971,3311,0.2932648746602235,las_vegas,-114.60317762629907,35.13807308587469,,,,,,False,False,False
32003005501,32,003,005501,55.01,Census Tract 55.01,54.73820058497621,1400000US32003005501,G5020,S,54648892,83408,+35.9496335,-114.8714365,Census Tract 55.01; Clark County; Nevada,3954,43964.0,301,3751,0.0802452679285523,las_vegas,-114.87180136295048,35.96078848378508,,,,,,False,False,False
32003005902,32,003,005902,59.02,Census Tract 59.02,5652.810335163806,1400000US32003005902,G5020,S,5650775872,2569053,+36.6788752,-115.1765047,Census Tract 59.02; Clark County; Nevada,1107,67619.0,203,1107,0.1833785004516711,las_vegas,-115.14660483811443,36.646636142384786,,,,,,False,False,False
32003002708,32,003,002708,27.08,Census Tract 27.08,0.37442018064954147,1400000US32003002708,G5020,S,374461,0,+36.0931031,-115.1345984,Census Tract 27.08; Clark County; Nevada,3017,53929.0,507,2985,0.1698492462311557,las_vegas,-115.1345984161866,36.09310314632575,,,,,,False,False,False
32003003410,32,003,003410,34.10,Census Tract 34.10,2.1663714791846314,1400000US32003003410,G5020,S,2166741,0,+36.2430263,-115.2218977,Census Tract 34.10; Clark County; Nevada,5217,83594.0,238,5186,0.045892788276128,las_vegas,-115.22189767884403,36.24302630794582,,,,,,False,False,False
32003002940,32,003,002940,29.40,Census Tract 29.40,0.9807944816781606,1400000US32003002940,G5020,S,980994,0,+36.1263079,-115.2684939,Census Tract 29.40; Clark County; Nevada,3929,82083.0,272,3929,0.0692288114023924,las_vegas,-115.2684938966662,36.12630785564359,,,,,,False,False,False
32003003223,32,003,003223,32.23,Census Tract 32.23,4.364108232386555,1400000US32003003223,G5020,S,4365103,0,+36.1748914,-115.3055247,Census Tract 32.23; Clark County; Nevada,3534,135417.0,316,3534,0.0894170911148839,las_vegas,-115.30552461967716,36.174891358814435,,,,,,False,False,False
32003005007,32,003,005007,50.07,Census Tract 50.07,1.2877208181736826,1400000US32003005007,G5020,S,1287775,0,+36.1223119,-115.0517514,Census Tract 50.07; Clark County; Nevada,2356,83774.0,203,2356,0.0861629881154499,las_vegas,-115.05175136248573,36.12231191408467,,,,,,False,False,False
32003006204,32,003,006204,62.04,Census Tract 62.04,6.620504709273589,1400000US32003006204,G5020,S,6620646,0,+36.2143277,-115.0228508,Census Tract 62.04; Clark County; Nevada,5469,75880.0,610,5469,0.1115377582739074,las_vegas,-115.02285067990213,36.21432766279073,,,,,,False,False,False
32003005818,32,003,005818,58.18,Census Tract 58.18,526.4115417918463,1400000US32003005818,G5020,S,526676588,0,+36.4692085,-115.7785197,Census Tract 58.18; Clark County; Nevada,5884,57813.0,55,736,0.0747282608695652,las_vegas,-115.77851618640634,36.469211039092414,,,,,,False,False,False
32003004917,32,003,004917,49.17,Census Tract 49.17,1.2637704554120728,1400000US32003004917,G5020,S,1263809,0,+36.1923412,-115.0349408,Census Tract 49.17; Clark County; Nevada,3580,78409.0,192,3580,0.0536312849162011,las_vegas,-115.03494082041124,36.19234121645094,,,,,,False,False,False
32003004918,32,003,004918,49.18,Census Tract 49.18,1.3445674950569766,1400000US32003004918,G5020,S,1344606,0,+36.1851248,-115.0347270,Census Tract 49.18; Clark County; Nevada,4172,73664.0,237,4154,0.0570534424650938,las_vegas,-115.03472694930242,36.18512481961073,,,,,,False,False,False
32003004919,32,003,004919,49.19,Census Tract 49.19,1.3119232765979532,1400000US32003004919,G5020,S,1311964,0,+36.1777851,-115.0347427,Census Tract 49.19; Clark County; Nevada,4307,75761.0,127,4301,0.0295280167402929,las_vegas,-115.03474265339365,36.17778512919458,,,,,,False,False,False
32003004920,32,003,004920,49.20,Census Tract 49.20,1.2994222306517709,1400000US32003004920,G5020,S,1299483,0,+36.1705474,-115.0533109,Census Tract 49.20; Clark County; Nevada,5609,58924.0,954,5609,0.1700837939026564,las_vegas,-115.05331087304796,36.170547432141795,,,,,,False,False,False
32003005716,32,003,005716,57.16,Census Tract 57.16,2.275154150790041,1400000US32003005716,G5020,S,2275301,0,+35.9455561,-115.0859115,Census Tract 57.16; Clark County; Nevada,4588,95375.0,166,4588,0.0361813426329555,las_vegas,-115.0859114747492,35.9455560855097,,,,,,False,False,False
32003005104,32,003,005104,51.04,Census Tract 51.04,1.0923863477279887,1400000US32003005104,G5020,S,1092445,0,+36.0609871,-115.0647449,Census Tract 51.04; Clark County; Nevada,3256,97418.0,133,3248,0.0409482758620689,las_vegas,-115.06474487900239,36.06098712713526,,,,,,False,False,False
32003005012,32,003,005012,50.12,Census Tract 50.12,0.935465997335855,1400000US32003005012,G5020,S,935497,0,+36.1041497,-115.0401637,Census Tract 50.12; Clark County; Nevada,2494,58065.0,648,2494,0.2598235765838011,las_vegas,-115.04016368561143,36.10414970585828,,,,,,False,False,False
32003004915,32,003,004915,49.15,Census Tract 49.15,1.367603731966752,1400000US32003004915,G5020,S,1367666,0,+36.1851757,-115.0530325,Census Tract 49.15; Clark County; Nevada,3218,72269.0,627,3218,0.194841516469857,las_vegas,-115.05303250760203,36.18517567465229,,,,,,False,False,False
32003004916,32,003,004916,49.16,Census Tract 49.16,1.3490811467808739,1400000US32003004916,G5020,S,1349140,0,+36.1925615,-115.0530504,Census Tract 49.16; Clark County; Nevada,2521,81298.0,247,2516,0.0981717011128775,las_vegas,-115.05305039561836,36.192561480002695,,,,,,False,False,False
