GEOID,air_temp_c,rh_pct,hi_c
32003005104,34.11268558225766,16.50840054616018,32.104452955425614
32003005106,,,
32003005107,34.11268558225766,16.50840054616018,32.104452955425614
32003005108,34.11268558225766,16.50840054616018,32.104452955425614
32003005110,34.11268558225766,16.50840054616018,32.104452955425614
32003005111,34.11268558225766,16.50840054616018,32.104452955425614
32003005112,34.251138572559405,16.5053040097989,32.240902437831906
32003005113,34.11268558225766,16.50840054616018,32.104452955425614
32003005114,34.11268558225766,16.50840054616018,32.104452955425614
32003005115,34.11268558225766,16.50840054616018,32.104452955425614
32003005116,34.11268558225766,16.50840054616018,32.104452955425614
32003005200,35.11646976194532,16.48595065754089,33.093711702871204
32003005311,33.93488751839894,16.899388140890093,31.968054492595165
32003005312,33.93488751839894,16.899388140890093,31.968054492595165
32003005313,34.11268558225766,16.50840054616018,32.104452955425614
32003005314,34.11268558225766,16.50840054616018,32.104452955425614
32003005316,,,
32003005317,34.11268558225766,16.50840054616018,32.104452955425614
32003005318,34.11268558225766,16.50840054616018,32.104452955425614
32003005319,33.93488751839894,16.899388140890093,31.968054492595165
32003005320,33.93488751839894,16.899388140890093,31.968054492595165
32003005321,34.11268558225766,16.50840054616018,32.104452955425614
32003005322,33.93488751839894,16.899388140890093,31.968054492595165
32003005333,34.11268558225766,16.50840054616018,32.104452955425614
32003005335,35.11646976194532,16.48595065754089,33.093711702871204
32003005336,35.11646976194532,16.48595065754089,33.093711702871204
32003005337,34.11268558225766,16.50840054616018,32.104452955425614
32003005338,34.11268558225766,16.50840054616018,32.104452955425614
32003005341,35.11646976194532,16.48595065754089,33.093711702871204
32003005342,35.11646976194532,16.48595065754089,33.093711702871204
32003005343,35.11646976194532,16.48595065754089,33.093711702871204
32003005346,32.34070408033252,17.338595777658483,30.458873194255343
32003005347,32.34070408033252,17.338595777658483,30.458873194255343
32003005348,32.34070408033252,17.338595777658483,30.458873194255343
32003005349,34.0237865503283,16.703894343525135,32.03625372401039
32003005350,34.11268558225766,16.50840054616018,32.104452955425614
32003005351,32.56788312386743,16.951649578173665,30.657025551711687
32003005352,34.11268558225766,16.50840054616018,32.104452955425614
32003005353,,,
32003005354,34.11268558225766,16.50840054616018,32.104452955425614
32003005355,32.66443327751682,16.923946513672824,30.747489764443806
32003005356,34.11268558225766,16.50840054616018,32.104452955425614
32003005358,33.338916369451816,16.851927360954118,31.38920289448963
32003005360,33.338916369451816,16.851927360954118,31.38920289448963
32003005361,33.78330471757519,16.760433185100812,31.815330096585026
32003005362,33.338916369451816,16.851927360954118,31.38920289448963
32003005363,34.11268558225766,16.50840054616018,32.104452955425614
32003005364,34.11268558225766,16.50840054616018,32.104452955425614
32003005365,34.11268558225766,16.50840054616018,32.104452955425614
32003005366,34.39948106216842,16.501986292268953,32.38709831183864
32003005421,35.11646976194532,16.48595065754089,33.093711702871204
32003005422,35.11646976194532,16.48595065754089,33.093711702871204
32003005423,35.11646976194532,16.48595065754089,33.093711702871204
32003005432,35.11646976194532,16.48595065754089,33.093711702871204
